frame,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,pelvis_tilt_vel,pelvis_list_vel,pelvis_rotation_vel,pelvis_tx_vel,pelvis_ty_vel,pelvis_tz_vel,hip_flexion_r_vel,hip_adduction_r_vel,hip_rotation_r_vel,knee_angle_r_vel,knee_angle_r_beta_vel,ankle_angle_r_vel,subtalar_angle_r_vel,mtp_angle_r_vel,hip_flexion_l_vel,hip_adduction_l_vel,hip_rotation_l_vel,knee_angle_l_vel,knee_angle_l_beta_vel,ankle_angle_l_vel,subtalar_angle_l_vel,mtp_angle_l_vel,lumbar_extension_vel,lumbar_bending_vel,lumbar_rotation_vel,arm_flex_r_vel,arm_add_r_vel,arm_rot_r_vel,elbow_flex_r_vel,pro_sup_r_vel,arm_flex_l_vel,arm_add_l_vel,arm_rot_l_vel,elbow_flex_l_vel,pro_sup_l_vel,pelvis_tilt_acc,pelvis_list_acc,pelvis_rotation_acc,pelvis_tx_acc,pelvis_ty_acc,pelvis_tz_acc,hip_flexion_r_acc,hip_adduction_r_acc,hip_rotation_r_acc,knee_angle_r_acc,knee_angle_r_beta_acc,ankle_angle_r_acc,subtalar_angle_r_acc,mtp_angle_r_acc,hip_flexion_l_acc,hip_adduction_l_acc,hip_rotation_l_acc,knee_angle_l_acc,knee_angle_l_beta_acc,ankle_angle_l_acc,subtalar_angle_l_acc,mtp_angle_l_acc,lumbar_extension_acc,lumbar_bending_acc,lumbar_rotation_acc,arm_flex_r_acc,arm_add_r_acc,arm_rot_r_acc,elbow_flex_r_acc,pro_sup_r_acc,arm_flex_l_acc,arm_add_l_acc,arm_rot_l_acc,elbow_flex_l_acc,pro_sup_l_acc
564,4.7,-79.1338789141559,1.8279028747869115,-182.47545817733823,0.9262282520890612,0.3982462339586747,-0.6112729068965577,18.997241886988366,-3.3555424232450335,-16.416187917655147,10.023422513863949,0.1749417258590241,25.773191164741892,7.296675541953024,-7.4999998700000035,16.772357561170253,-8.325516944737245,-17.90484987746378,11.23395403850407,0.19606948492588674,28.73416422187563,8.847910460154973,-7.4999998700000035,-15.643423851060842,2.8697307803726018,-1.9538030751415283,-13.073806413358971,-12.680477701484525,-2.327595687521963,16.741229498733514,97.53000010507563,-21.599953014579327,-10.40771229244466,-4.964903099730205,30.532191696033596,107.36590285509789,22.835735326330905,1.273228206658402,2.3878423659698456,-0.024740341979985203,-0.1268413435661131,0.007950724320117786,25.932496520382756,-1.7604410397258619,-37.1848682317592,-5.175131727034,-0.09032329234509184,27.44476253344328,8.100088940314208,5.684341886080802e-14,31.31051903384457,-0.6805256489089402,-4.386498548939926,-2.8294635016470693,-0.04938343617490837,45.19445997738194,-3.2456355708733327,5.684341886080802e-14,6.888329768083622,-1.3743997536951724,-7.621269388334483,-13.439988473366157,4.4396837889712515,-22.71810215230792,-6.84533154000485,118.23943214848623,-29.820353622349785,11.629488003820029,-50.20307792014438,14.094030226296127,76.48516806592852,-408.20638017330293,442.8932794182712,-309.49757528908543,1.2106362972593976,2.116006570430039,-1.8182544577982322,-477.98922978606925,614.7925248049863,-351.24707082264786,231.1143539633063,4.0337149957667675,1634.5264396788666,-767.3217463261426,-6.821212991782044e-12,-1023.594097509623,-350.84021378378804,-172.28565157034402,-603.9054835495398,-10.540120893199093,-1615.9145392850955,-2889.198511985502,-6.821212991782044e-12,-244.95154659687614,361.406291390416,525.5111102285177,239.0262111466359,-389.5575507643007,5563.585796403471,-266.29252917232225,-12273.440341263686,509.89787573453486,-190.80641469237668,2552.5786753682655,45.46217261346021,-9083.955824728742
565,4.70833333,-78.9598740708926,1.8654209638077752,-182.46642795637072,0.9260867044703158,0.397274810811999,-0.6112825894533234,19.190436022326885,-3.3355049827066825,-16.751048475282204,9.986486769321212,0.17429707421342405,26.076863909902492,7.345380005623436,-7.4999998700000035,16.98916535958954,-8.353052564401294,-17.94459799330276,11.177279641605434,0.19508033141056877,29.038878934594106,8.681620674156502,-7.4999998700000035,-15.59765994675212,2.8832089896427044,-1.9932093998057094,-13.174976964603854,-12.66585560919022,-2.222608298100942,16.667006633202988,97.90830897096421,-21.823230195523813,-10.318392205155227,-5.2545678745123645,30.64915490054801,107.55235180798036,17.570711803869017,5.284520162047073,-0.22484120094304672,-0.005712274887493152,-0.11194830810195455,-0.010916382240402811,18.403921284623493,6.344638208827604,-27.532643244185238,-7.301833868825611,-0.12744110484688598,41.314317631901986,-5.0071302169300225,-5.684341886080802e-14,18.817983589222308,-3.64085596468567,2.6903089528868804,-9.94556758334113,-0.17358282056990681,22.870499996793342,-22.6968546151042,-5.684341886080802e-14,1.7401274119210939,1.7407628762932177,-1.690294948643995,-12.668750288513706,2.035655821419823,36.93377837050231,-3.5274569608235424,-87.82413305096998,-21.78537214402604,5.869800894619857,-5.19273380871806,10.646341877862369,-77.02406337450066,-583.1687996426778,59.32974751513464,-303.8788121897094,1.8460687619233545,1.0008966550320801,-1.9359068976840021,-707.0039078762799,591.2361971986107,2094.987169030563,-286.611819918413,-5.002305080036089,898.9397425219875,-1585.4875043819582,-3.4106167277034904e-12,-1184.314840013517,-20.527723796084345,1103.8889389776173,-326.66984718085166,-5.701472748386351,-2211.0686172436613,-626.7079425797585,-3.4106167277034904e-12,-589.9573742567915,-87.91592799661484,526.8046234406637,-92.04599768886908,44.66292550897373,3669.24600756303,967.3905438022894,-19576.582076486353,843.9305934885956,-748.8213767802207,4271.73012550695,-494.45810314021776,-14220.875317468677
566,4.71666667,-78.8410337250533,1.9159782440830606,-182.4792055576061,0.926133047714031,0.3963804285429314,-0.6114548468320419,19.30397387415742,-3.249798353146177,-16.87506514382077,9.901725200986519,0.17281770601844748,26.46176336045952,7.213223137946929,-7.499999870000004,17.085990539737903,-8.386197896349803,-17.860011236746182,11.06819448273704,0.19317643624009118,29.115339024151424,8.469629419405571,-7.499999870000004,-15.61442179675931,2.8987435032475757,-1.9819746024838907,-13.284952304295626,-12.646550092055257,-1.7120321048616343,16.682438645214138,96.06626159705311,-21.96304252277294,-10.30988235494066,-5.05144808917654,30.709630695034104,106.08216622081585,13.116254361076244,2.262049089161877,-2.676805323921144,0.006027468126291069,-0.110159745037965,-0.02431439053136586,14.149099627610212,8.093489923559872,-2.2683896968868567,-9.951996975863267,-0.17369507131670048,42.427079263782616,-18.324708336755464,0.0,11.571940715040228,-1.02264775302433,14.011659207087405,-8.273951498294878,-0.1444078169369618,8.343318342583643,-13.690735887423443,0.0,-2.9442945461775025,-2.839674748075879,1.1588057267713623,-14.97409243356185,5.184072692595805,38.43594042487159,9.277858799584124,-208.03689802705685,-15.75484332312385,-0.8508719250953618,20.992415820459485,5.853058577724369,-160.52938395662386,-255.13572251941082,-541.9732370021762,-105.5240045151302,0.3092323827817497,-0.2976678899820433,-0.5926487416274387,-19.744324239123898,-232.06212939336808,2252.4894615909675,-10.271703400534648,-0.17927351555099413,-692.3353418855113,64.41035471078212,1.0231817441315412e-11,-32.073037878851665,429.4955890184531,1110.3726831027045,854.376815470449,14.911675120730477,-102.1597449731787,1663.2484346841045,1.0231817441315412e-11,-200.58106939709768,-657.2596813880394,-70.37926483760151,-298.84147752615115,391.0461939876893,-3062.543579678306,1316.1602211463905,1739.6719153599552,302.63729720105175,-328.7852666013725,-420.1300256377967,-284.3733522597509,2547.994621488679
567,4.725,-78.74126976492899,1.90312186559699,-182.51104136448888,0.9261871622831866,0.3954388147508463,-0.6116878293036904,19.42625438612602,-3.200613413176465,-16.788855230063458,9.82062011549585,0.1714021557025829,26.783982114272096,7.03996818824641,-7.499999870000004,17.1820310776881,-8.370096756122939,-17.711070370370873,11.039380326062263,0.19267353229907258,29.17793428475258,8.453441462099905,-7.499999870000004,-15.646731513678585,2.835881161785442,-1.9738959633761264,-13.42454518620229,-12.57945443771494,-1.5820087062371344,16.821637495601948,94.44102638355169,-22.085810990544452,-10.332573369302013,-4.904694139891258,30.746705924434213,104.87686122241739,13.31844332345463,-3.7483653423615095,-1.9835787355023058,-0.0005583788196545925,-0.11690943034798096,-0.02079388354523104,18.07483933148478,2.4769441172099675,10.008870874990293,-7.47303511468931,-0.130429104794219,29.775409476683535,-3.933657340734328,1.1368683772161603e-13,18.283416101978446,3.5174029777243163,21.19652900293613,4.294035780101012,0.07494491960107652,21.16780441804508,5.023946523496193,1.1368683772161603e-13,-1.602898310945875,-9.213565185554927,-2.8632746851176734,-17.649442132741683,8.553093426639066,-14.108559976588566,18.40855552167602,-58.82991863307507,-16.741407761377104,0.3900358014213907,-12.19483105624198,5.906779242554876,-34.55772922874712,116.81114324301029,-279.85768029454016,405.8217389178997,-0.9199399787436819,-0.3983961947287886,1.3283579077322507,297.4990982006095,-388.9170762531581,532.9134745204886,95.99478879040333,1.6754123320829084,-1780.062565788464,2961.901345936836,3.4106064958922943e-12,1024.453810031574,216.48977795583704,1184.1781038788326,1291.613872108572,22.542930973920413,2205.3763934588374,1226.76557690582,3.4106064958922943e-12,267.93925596252325,-147.89677920018923,-642.4793286540896,-167.63877784971214,102.36605093371031,-4653.087984326459,499.39575973382273,19729.442705722475,-173.84391566877446,412.5908769088754,-4202.3003889513275,120.25755873734857,15729.520495391622
568,4.73333333,-78.61905975845202,1.8535055133661367,-182.512265189974,0.9261237414040928,0.394431938816528,-0.61180141141917,19.605221075849904,-3.2085159677056465,-16.708250695963415,9.77717466556194,0.17064388847473805,26.958019986568154,7.14766220849244,-7.4999998700000035,17.39071401954811,-8.327574536837085,-17.50673589467412,11.139761717111833,0.19442551773380992,29.4681356233335,8.553361827970877,-7.4999998700000035,-15.641136757922418,2.745184144912098,-2.0296958281473594,-13.579109555511701,-12.503998591965235,-1.9471746770810885,16.989247781185032,95.08576334536829,-22.242065873853175,-10.303381760850542,-5.254695192148412,30.808076976364827,105.50620429738849,15.06310596971889,-2.4022437166949686,4.086887619232584,-0.009304858719836773,-0.11679967896080257,-0.002175100924880269,19.107415947625896,1.6115412454551574,6.613497992362795,-8.352084469322222,-0.14577154361807487,12.759381701059283,31.040294349516557,5.684341886080802e-14,28.646164052540826,2.585513769640386,33.74795304388044,13.252937759421002,0.23130754900881811,45.099576864388155,6.755348882567148,5.684341886080802e-14,1.5213579336028715,-5.304620082099319,-9.549178800934499,-17.76807094679816,6.89017285905004,-39.115494959977056,17.601118132508077,120.78701553869087,-18.652240758643984,6.025639939446933,-49.04589598005788,7.857350421629917,101.62918610309134,43.40385834177414,583.5287672579755,647.0186294024566,-0.4326045111560503,0.9233528872142118,1.863213258118534,-476.05937427735967,498.62635818188176,82.47574520369187,-686.3741399563646,-11.979492648380008,-1731.510739361297,2996.762772642087,-1.0231809255865511e-11,655.2544752678352,-465.73678720803554,1483.1758983737575,380.282346963395,6.637206387887106,1764.7206989921028,-503.01290703969414,-1.0231809255865511e-11,149.00996206408206,910.1106065292165,-384.3964066794742,101.7601305680779,-232.31362524961077,-658.0460796581773,-219.57276842245767,8671.947594572837,65.78739253188019,465.48247563805614,-1622.751751880733,21.778711983677965,5397.431109095283
569,4.74166667,-78.49021794059867,1.8630845333457213,-182.44292647253704,0.9260320812396194,0.39349215312601027,-0.6117240807639268,19.7447113349059,-3.173754335850081,-16.678630302660117,9.681418617060924,0.16897262839412033,26.996638355984164,7.557306893213023,-7.4999998700000035,17.65946731280173,-8.327004901687006,-17.14860418925678,11.260262690372409,0.19652865930829594,29.929594254999152,8.566030527958462,-7.4999998700000035,-15.621375526047593,2.7474709209823107,-2.13304903228618,-13.72067974561594,-12.464618243720865,-2.233933658532906,17.114989472904966,96.45414458019144,-22.39668173006227,-10.232145966439488,-5.722126043960362,30.87766180084231,106.57068185172626,14.041837788046905,5.977124496921263,8.800065615847416,-0.0077684431081266325,-0.10152019427956915,0.010259669546620387,10.140502840617955,10.78739713183134,11.383476701723225,-18.912618019646402,-0.3300875583003027,0.9168975905643038,46.01237485690058,-5.684341886080802e-14,29.204314441768247,-4.244885439737288,45.91613179317335,10.632062268030836,0.18556480566340738,50.57979980844016,-3.359617819509083,-5.684341886080802e-14,0.8805970354673036,5.954956777712937,-9.269874386177221,-15.953437297493338,4.68119824283815,-25.075949975271058,14.749006195786137,85.70231254095052,-15.644945098135395,8.14807439785568,-39.24064300917098,6.269753602410901,55.399255014043774,-171.5068926116253,849.8230302240868,17.806751193663445,0.17999965482929436,2.0626798391486547,0.13507393711835247,-997.520282663369,1145.5847852573618,1397.8612391791235,-1191.577828945045,-20.796939450620833,-894.1206722982326,-359.1724497242651,-6.821200713611012e-12,-297.1381668567692,-854.4322920193611,-35.048633707649515,-426.0920064371376,-7.436714313456495,-797.2513157683966,-776.0986060623654,-6.821200713611012e-12,-135.56341767163482,993.8045485169165,579.409365022024,233.87263586675692,35.17502369560259,132.30791661054263,-141.1799279280657,-8002.59973992923,495.6721372475447,126.99964385218891,1482.3091895855782,-357.7392066636887,-7668.913327000054
570,4.75,-78.38502905346178,1.953124178352439,-182.36559740996483,0.9259942672617807,0.39273993501505466,-0.6116304169121275,19.774229622294765,-3.0287261118704776,-16.518526202903654,9.461964450630374,0.1651424306601697,26.9733016904799,7.914535339047631,-7.499999870000004,17.877452751846363,-8.398322555384214,-16.741466937207978,11.316962866913371,0.19751826644965492,30.31113255131062,8.497368284044152,-7.499999870000004,-15.626460107914347,2.8444333307796956,-2.184193828133196,-13.845000251014145,-12.425978604758477,-2.3651074469573374,17.23506460707785,96.51413707679033,-22.50281506915074,-10.167580485721754,-5.908706376790163,30.912572932245872,106.42952684571154,12.20465816693104,11.76147940045523,4.383677820625962,-0.006304863785281611,-0.08242167934891853,7.615895260215666e-05,2.4820730080009525,20.704623928702063,29.91117346227759,-28.21172043736874,-0.4923872968708345,-2.1426430238329885,25.0541287732579,-5.684341886080802e-14,23.69386756345284,-11.655026583089693,33.16383893648435,6.15140513023789,0.10736232461392703,31.812081374943546,-6.179639226057702,-5.684341886080802e-14,-0.7380316393597468,11.258799519398877,0.10763496294661934,-13.870193225111962,7.4764173661951645,-36.910331526737735,15.24811484164502,-12.589597620068162,-10.39103951488164,8.142303647493122,-24.340743992859075,1.8950324626571273,-26.186019150127322,-59.729797578240095,276.3260224283904,-747.3003501560343,-0.37709046256967543,1.5146202190910758,-1.7103960892516727,-158.26251210282044,604.5955865864748,1537.933547048634,-218.71370255779948,-3.8172569352344077,5.010971699424381,-2725.1181861704713,6.821212991782044e-12,-329.1559640763653,-654.7652119321524,-2956.927804214351,-95.58486701272591,-1.6683089965565987,-2706.2640650770327,78.41852122989636,6.821212991782044e-12,4.229270389717122,106.5855983996891,990.3031845692753,369.101316606233,405.30694835807805,-3072.026321012701,-132.54629381779216,-2811.9308231853965,495.0547208248368,104.73750579212293,-319.3887327527309,-439.7853560000676,-1185.6010646304103
571,4.75833333,-78.2868070525142,2.0591091116101157,-182.3698652047511,0.9259270002185639,0.3921184590196728,-0.6117228114485579,19.78607920182543,-2.8286774084025335,-16.180110944363307,9.211223464516241,0.16076617672885493,26.960927653204568,7.974875539073136,-7.499999870000004,18.054364947566835,-8.521255267038327,-16.595873761407624,11.362786068200341,0.19831803066944592,30.459795399167678,8.463036582055093,-7.499999870000004,-15.633676048450045,2.9351175045802984,-2.131255116954636,-13.951849540233187,-12.340011337460393,-2.849105604576335,17.36912461861162,96.24431803712095,-22.56986565270337,-10.096440959929957,-6.127804948236393,30.909245662586383,106.13424837379759,13.046341559941538,10.582556361887697,-3.654935238084363,-0.014053281637018245,-0.07627653405885226,-0.018246920538267375,7.502795360654318,20.863986210968847,37.015692232977244,-22.55784493751844,-0.3937084817724976,1.0004137521482335,0.5937565881798719,5.684341886080802e-14,23.718383901535162,-15.157634606838599,-3.365978564214629,9.03898178838449,0.15775966684285692,5.475416765582622,-2.0526429884675963,5.684341886080802e-14,0.9510848471007876,7.731382707137129,7.235172087956414,-9.801751148064795,11.436311346759908,-76.27636817864146,12.539902182464857,38.83681756739861,-7.394036384752781,9.893698796141052,-44.563786425791704,-1.059999399021308,35.63924517421037,156.48700802511155,-362.1614002697042,-509.19458814697305,-0.9237733330212481,-0.08050755798188014,-1.1808663112702014,1004.2740425380697,-571.0844345479363,-669.9374709237907,1394.8048710086482,24.343932718838534,510.46482256040883,-1197.316251354773,6.821217084508996e-12,313.28756430658814,-59.90209407405621,-3744.8161254136453,500.56627448600204,8.736505720453383,-2604.797111019063,308.4412116564312,6.821217084508996e-12,249.89633898815973,-521.7431285983278,152.19162549543105,681.2060197113924,162.45003672917136,-2013.1591529430393,-739.2037362553812,8145.0004808975555,256.1441955848313,84.16144825911925,-2033.0187210920274,-184.1450203958202,8689.708925881912
572,4.76666667,-78.167589958781,2.1295001102795843,-182.42651307230537,0.9257600457346946,0.3914686591591643,-0.6119345324584465,19.8992763582653,-2.6809930016450982,-15.901597947518194,9.086000443767377,0.15858062394711192,26.989975306056422,7.924431151221666,-7.4999998700000035,18.272759279044834,-8.650949857471046,-16.7975670079084,11.467612664320336,0.20014759599199397,30.402389268372264,8.46315760207083,-7.4999998700000035,-15.610608654285734,2.9732896719887707,-2.063607584899519,-14.008362742417653,-12.235373355120055,-3.6363808681208085,17.444062947639118,97.16141892333951,-22.626049020502663,-10.002685445668009,-6.651436664538486,30.894906258847637,107.02351580553355,14.812776598672826,5.725450441607876,-4.102891237012955,-0.02170108896080336,-0.08376348860882388,-0.019604929813361593,19.2199851002963,11.186536311789553,18.745516264136654,-4.96495361107543,-0.08665475369419262,6.365108386348766,5.098888684902931,5.684341886080802e-14,28.91533421977033,-12.653387809105936,-29.24976286118215,14.494181121366182,0.25297083618631433,-11.601201379280383,-1.0389550729526604,5.684341886080802e-14,3.426909120810251,2.563077001222865,2.644148499570804,-2.5167534327107433,10.183912265095842,-70.46293657094444,2.9280418223427205,123.16047702148171,-6.121970804581451,9.544992212227385,-58.22438824617086,-1.174048415242396,118.64251732710272,50.49617238511587,-599.7556134270928,358.91320175179703,-0.3353244285168052,-0.866508174449347,0.8784556900045184,1017.4710663835478,-1242.3871716408587,-2234.856525612606,1846.5762582839607,32.228818041236465,628.1810321712715,1361.8204026845572,-1.0231825626763495e-11,319.6604496947259,639.5785935872765,-1078.2886682033547,214.5609934543179,3.7448182969620003,-1182.8314923548876,-230.65517959460738,-1.0231825626763495e-11,104.33268332374254,-529.3851860745385,-822.8296721039653,746.2211971149975,-362.82238951582553,3886.794590737475,-971.0218617161819,1611.1838141380517,198.9633415523801,-358.2156686803447,868.7776556100487,96.43257303739125,1850.2138488187657
573,4.775,-78.03992740329514,2.1545333591509697,-182.43824679294121,0.925565315363545,0.39072240071273207,-0.6120495604601618,20.106412238170318,-2.64223496853943,-15.867685317289151,9.128474019879322,0.15932192703287723,27.067012756606257,8.059856811107077,-7.4999998700000035,18.536287226786786,-8.7321451642337,-17.08336980566142,11.604355763570416,0.2025342114473243,30.26644209842504,8.445720681778901,-7.4999998700000035,-15.576560898189983,2.977835503495834,-2.0871858570103834,-13.993795524464003,-12.170279384976405,-4.023488595835311,17.417925446701748,98.29699280251157,-22.67189853225352,-9.937357690463003,-7.098211705314507,30.88967817415195,108.11162381944766,13.887947830862686,0.5866278103178217,2.326944400803768,-0.019642034878273762,-0.09071834049321481,-0.003606010271660409,24.460657630424066,0.15753083087830078,-0.23192312801234038,8.218437480512534,0.14343868536278492,11.470100027242324,23.29075141490108,-1.1368683772161603e-13,29.04606520810694,-4.497996029835463,-21.337500517134345,12.615007862402535,0.22017347121845,-14.23846271031448,-5.896889704613329,-1.1368683772161603e-13,2.6899671055896306,-1.091707308274863,-6.478653085066412,2.635273850811018,5.389274562777928,-11.496509160662526,-3.6438023975515534,65.69005665982058,-4.077980955313251,3.9234427848307405,-30.084206097306037,0.5472082706762649,66.47631102522155,-289.4332969193806,-480.7751840911418,663.581379659546,0.6421347031435638,-0.13034386048294788,2.001253325287267,-85.3881072840918,-863.6860901015261,-587.1609976097722,572.2628059993199,9.98786567227447,315.85146041623324,744.4536519472356,-6.821212991780954e-12,-570.7368636099213,1040.4010948594018,2433.040536158981,-816.2713468932037,-14.246574599300661,74.25527359588921,-1161.0683491815792,-6.821212991780954e-12,-243.60142725188433,-336.4956419185546,-628.9467492136338,123.11565860613534,-432.68814039180114,5554.066027133153,-13.004145274069884,-9907.242633063015,333.78239178121675,-662.2645893053203,3668.814101552937,220.7011611297528,-9111.22923850156
574,4.78333333,-77.93612425418625,2.1392772365406993,-182.38773068113824,0.9254326786176701,0.38995668742239964,-0.6119946326056007,20.306953822367966,-2.6783674888473232,-15.9054633314389,9.222974346986325,0.16097126774690018,27.181143563376445,8.312610186198311,-7.499999870000004,18.756860172206167,-8.725916427981666,-17.153191874277308,11.677862711260321,0.2038171523778116,30.16508165145677,8.364876146306546,-7.499999870000004,-15.565775887125682,2.955094557462241,-2.171585093126261,-13.964441529139295,-12.145552148335584,-3.8279892774885105,17.38333293197194,98.25625276306953,-22.694015342571337,-9.937294758743775,-7.152839898932234,30.90402639304418,108.1314538794452,9.988890246238952,-2.287466088076542,6.9567940001034,-0.01099884818930974,-0.08593588541458175,0.01374927893306932,17.796850548150132,-3.2082260986622373,8.959503551711123,4.5727560071626385,0.07980960759130262,11.629297287609916,17.506444587667943,-5.684341886080802e-14,19.403056964518782,4.686623502542716,11.30089652119318,0.8896641149566449,0.015528021175160944,-10.363613981051458,-20.39008648552158,-5.684341886080802e-14,-0.6331130427112157,-3.045181454115408,-7.83829312767854,-0.4648266100454066,2.9724461431534337,22.10479352083391,2.7113061544678203,-41.96016748127295,-0.5589331667774786,-1.492746527763643,2.9224889876146563,2.5043027989122493,-33.211242573051095,-519.8299017562485,-53.01876359241593,294.74977120353265,1.0479841577643532,1.1379472858116433,1.7031223872202836,-1198.2211079441906,138.10026669920643,2126.4596023947847,-1122.4250856201008,-19.58999765200001,-506.02370691788053,-2158.6795877345644,1.0231809255865692e-11,-1336.8832738266537,718.6448876888991,3752.87667736653,-1444.876905138466,-25.217836791023387,289.52841301168473,-2161.7996978733377,1.0231809255865692e-11,-410.2182561167698,40.278163183740844,299.9045787787175,-655.3138300877415,-63.186449753033,263.8506248669815,1176.4580546905422,-6832.954059874393,497.46289629165256,-340.2409130907278,2199.8502371178383,65.9148504815822,-6935.841667189476
575,4.79166667,-77.87344591524474,2.1164089075901895,-182.32230018518632,0.9253820012887451,0.3892901357883644,-0.6118204056222876,20.403026347932574,-2.6957053916576417,-15.718359958371435,9.204686499895367,0.16065208506320214,27.260834375502608,8.351630689443386,-7.499999870000004,18.859671432891368,-8.654034678119027,-16.89502109904732,11.619183343161668,0.20279300908350278,30.093715200188385,8.105885625278354,-7.499999870000004,-15.58711282289187,2.9270824627846337,-2.217824056140248,-14.001542715927052,-12.120738605912164,-3.6550753239081484,17.463114028895514,97.59765579652876,-22.68121404499452,-9.962236834240871,-7.049503356221675,30.931416578131824,107.55810228737519,5.224113363302422,-0.29701258882812454,7.239436353376732,-0.002175628539561103,-0.0717525373221406,0.02477936093548294,4.4902938660004565,2.4592132426984676,35.209097803204486,-10.488664720110705,-0.18306157989412952,3.0363593893107463,-12.687278200875312,5.684341886080802e-14,6.7646692602804706,7.479413490258821,41.210453340574645,-11.466279462862985,-0.2001239058988471,-9.412991704100023,-41.92690032748004,5.684341886080802e-14,-4.147005426053511,-0.4203989603784919,-1.4802331778374196,-8.28663116773339,4.336171392937217,-7.09907323290858,15.963844045716996,-48.19241207961841,4.213070477964493,-1.7472340401053543,6.579936635038052,1.6457859530180485,-49.120972680610976,-484.0107296150559,355.2202866106036,-120.38278123536531,0.8188899837425822,1.6130190961405835,0.7519392577102415,-1244.9114670162687,664.8377303951049,2023.7723313328438,-1266.499381887076,-22.104567774062314,-1061.268111338448,-2840.638235320568,6.821200713611012e-12,-1060.2234876528366,-168.74787546153505,1665.2313935321881,-678.9037072610379,-11.849133309089261,224.52600108510734,-1479.4385015824807,6.821200713611012e-12,-346.11123761811666,439.76372146903964,756.1654991395983,-632.2313014847352,230.19652432080335,-4360.195144769745,1088.0381890178985,3663.166837700356,560.2944444319878,125.22403123622762,-440.7554280381637,-336.09797268979844,1939.2839445517657
576,4.8,-77.8490556347719,2.1343269767931914,-182.2670733722062,0.9253964180566457,0.3887608113965171,-0.6115816432515209,20.38179220920354,-2.637380684066781,-15.318645172489227,9.04816339923799,0.15792024370031807,27.23174969385002,8.101155854620613,-7.4999998700000035,18.869604793879788,-8.601259488618194,-16.46635105249912,11.48675810382017,0.20048175482361968,30.008198441992274,7.666094551386657,-7.4999998700000035,-15.634892626318441,2.948087847900312,-2.1962557323930385,-14.102551999533826,-12.073282637837016,-3.946306631392949,17.64939692481105,97.45304511765166,-22.62379754076665,-9.966415356819216,-7.043174150006442,30.93145619723442,107.31277044407541,1.9220413840457695,3.632870878848138,4.950416997566208,0.0026493257339410548,-0.059052226655882833,0.02628161383475458,-2.951685089303055,7.872405262470835,42.68907167668226,-16.535582063340144,-0.28860011779050865,-6.058507503264082,-29.83755112190545,5.684341886080802e-14,1.7326528419287115,1.8741684266661878,39.054797109062406,-10.4254160118968,-0.18195785405481502,-6.621515423573328,-45.04742187622003,5.684341886080802e-14,-6.4016363344933325,4.284212873781115,4.7644678478881985,-11.002023203248314,6.809054318163589,-50.565122977978206,20.84528964352262,19.092537136964893,8.77930968831447,0.5943179616720045,-4.423418689241032,-3.0973265380598605,-0.8899140018620528,-216.86610535245364,117.58414228563016,-405.0682508156508,0.17526723176805764,1.0426127445899676,-0.5372755460698151,-46.48171481626244,17.341653301931586,-850.8118824829169,490.0399233699827,8.552807930612527,-287.71289550557805,-181.41900952434037,-6.821212991782044e-12,-7.693178640070585,-648.0990586510516,-2292.4154886751394,954.3927299963448,16.65724775022621,883.354599624304,1656.204028621061,-6.821212991782044e-12,-115.37078981554973,115.71461688292364,504.39965207633577,177.64915647009457,206.81307269034278,-2858.211493284055,-241.43105454964484,6699.516162135609,341.0978530528709,213.0761081848932,-1189.6933446058854,-462.8414843686951,5427.248397544234
